time,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T_amb,irrad,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10
2020-01-03 00:00:00,19.73,19.71,19.87,19.84,19.81,19.83,19.94,19.86,19.83,19.82,-0.63,0.0,0.493,0.365,0.348,0.416,0.383,0.39,0.181,0.346,0.397,0.355
2020-01-03 00:15:00,20.13,20.19,20.34,20.28,19.93,20.02,20.19,20.07,20.03,19.85,-0.49,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 00:30:00,20.42,20.51,20.67,20.55,20.15,20.35,20.7,20.44,20.37,19.92,-0.34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 00:45:00,20.59,20.66,20.82,20.7,20.29,20.67,21.13,20.77,20.67,20.0,-0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 01:00:00,20.68,20.75,20.93,20.8,20.37,20.9,21.45,21.02,20.89,20.08,-0.32,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 01:15:00,20.74,20.8,21.01,20.88,20.44,21.11,21.74,21.23,21.09,20.17,-0.44,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 01:30:00,20.79,20.85,21.07,20.95,20.49,21.28,21.96,21.41,21.25,20.24,-0.55,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 01:45:00,20.86,20.92,21.15,21.03,20.54,21.43,22.14,21.56,21.39,20.31,-0.67,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 02:00:00,20.93,20.99,21.24,21.11,20.61,21.56,22.28,21.69,21.52,20.38,-0.79,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 02:15:00,21.0,21.06,21.33,21.2,20.68,21.68,22.42,21.81,21.63,20.44,-0.91,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 02:30:00,21.07,21.13,21.42,21.28,20.74,21.78,22.53,21.92,21.73,20.5,-1.03,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 02:45:00,21.14,21.2,21.51,21.37,20.81,21.88,22.63,22.01,21.82,20.56,-1.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 03:00:00,21.21,21.28,21.6,21.46,20.88,21.97,22.72,22.1,21.9,20.61,-1.17,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
