time,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T_amb,irrad,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10
2020-01-03 00:00:00,19.66,19.66,20.6,19.77,19.98,19.77,19.8,19.95,19.8,19.81,-0.63,0.0,0.347,0.351,0.0,0.537,0.0,0.462,0.402,0.091,0.405,0.383
2020-01-03 00:15:00,19.83,19.83,20.92,20.06,20.0,19.93,19.97,20.16,19.98,19.87,-0.49,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 00:30:00,19.98,19.98,21.14,20.25,20.21,20.21,20.27,20.58,20.27,19.98,-0.34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 00:45:00,20.09,20.09,21.2,20.35,20.31,20.49,20.54,20.99,20.54,20.09,-0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 01:00:00,20.19,20.19,21.31,20.47,20.37,20.73,20.78,21.33,20.78,20.2,-0.32,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 01:15:00,20.29,20.28,21.43,20.59,20.48,20.94,20.97,21.58,20.97,20.31,-0.44,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 01:30:00,20.39,20.38,21.57,20.72,20.57,21.12,21.14,21.8,21.14,20.4,-0.55,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 01:45:00,20.47,20.46,21.67,20.82,20.68,21.29,21.28,21.99,21.29,20.5,-0.67,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 02:00:00,20.55,20.53,21.78,20.92,20.76,21.43,21.41,22.14,21.42,20.58,-0.79,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 02:15:00,20.61,20.6,21.86,21.02,20.84,21.55,21.51,22.27,21.52,20.67,-0.91,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 02:30:00,20.67,20.65,21.94,21.1,20.92,21.66,21.6,22.37,21.61,20.75,-1.03,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 02:45:00,20.71,20.7,22.01,21.17,20.98,21.75,21.68,22.46,21.7,20.82,-1.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 03:00:00,20.77,20.75,22.08,21.25,21.04,21.83,21.76,22.54,21.77,20.9,-1.17,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 03:15:00,20.82,20.8,22.14,21.32,21.11,21.91,21.83,22.62,21.84,20.97,-1.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 03:30:00,20.87,20.85,22.2,21.39,21.17,21.98,21.9,22.69,21.91,21.04,-1.22,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 03:45:00,20.92,20.9,22.26,21.45,21.23,22.05,21.96,22.75,21.98,21.1,-1.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 04:00:00,20.96,20.94,22.31,21.51,21.29,22.12,22.02,22.81,22.04,21.17,-1.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 04:15:00,21.0,20.98,22.36,21.57,21.34,22.18,22.07,22.87,22.09,21.23,-1.36,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 04:30:00,21.03,21.01,22.41,21.63,21.39,22.24,22.12,22.92,22.14,21.3,-1.41,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 04:45:00,21.07,21.04,22.45,21.68,21.44,22.29,22.17,22.96,22.19,21.36,-1.47,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 05:00:00,21.1,21.08,22.49,21.73,21.48,22.34,22.22,23.01,22.24,21.41,-1.52,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 05:15:00,21.13,21.11,22.53,21.78,21.52,22.39,22.26,23.05,22.29,21.47,-1.57,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 05:30:00,21.16,21.14,22.57,21.83,21.57,22.43,22.31,23.09,22.33,21.53,-1.61,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 05:45:00,21.19,21.16,22.61,21.88,21.61,22.48,22.35,23.12,22.37,21.58,-1.66,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 06:00:00,21.22,21.19,22.64,21.92,21.64,22.52,22.38,23.16,22.41,21.64,-1.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 06:15:00,21.24,21.21,22.67,21.96,21.68,22.56,22.42,23.19,22.45,21.69,-1.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 06:30:00,21.26,21.24,22.7,22.0,21.72,22.6,22.45,23.22,22.48,21.74,-1.79,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 06:45:00,21.29,21.26,22.73,22.04,21.75,22.63,22.49,23.25,22.52,21.79,-1.83,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-03 07:00:00,21.31,21.28,22.76,22.08,21.78,22.66,22.52,23.27,22.55,21.84,-1.85,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
